"DESTINO;ORIGEN;CANTIDAD;FOBDOL;FOBPES"
"USA;BAQ;85;60;1130436"
"USA;BAQ;85;50;94203"
"USA;BAQ;15203;3657891;6891686117"
"USA;BAQ;12300;151494;2852844112"
"USA;BAQ;157;20;377356"
"USA;BAQ;97773;100;188678"
"USA;BAQ;966431;54545459;10282855385"
"USA;BAQ;1200;12600;23813370"
"USA;BAQ;620343;1232774;2322620182"
"USA;BAQ;7484;123750;232939575"
"USA;BAQ;425;7984;1506405152"
"USA;BAQ;3684;649496;1224319946"
"USA;BAQ;14822;13657;256677852"
"USA;BAQ;260000;11754;221495902"
"USA;BAQ;1;3000;5724870"
"USA;BAQ;1;4200;8014818"
"USA;BAQ;235;9691644;18268458191"
"USA;BAQ;115;12584044;23720545419"
"USA;BAQ;9;509068;959577908"
"USA;BAQ;134;707955;1334473936"
"USA;BAQ;8;764681;1441400745"
"USA;BAQ;10;129379;243875534"
"USA;BAQ;18;1707441;3218475062"
"USA;BAQ;13;722882;1362610884"
"USA;BAQ;3;312692;589415039"
"USA;BAQ;1;15746;29680738"
"USA;BAQ;24;3695137;6965222391"
"USA;BAQ;14;1690858;3187216604"
"USA;BAQ;16;1491417;2811276302"
"USA;BAQ;1;52103;98212592"
"USA;BAQ;4;517854;976139254"
"USA;BAQ;6;429901;810350488"
"USA;BAQ;25;1023954;1930122571"
"USA;BAQ;26;1361213;2565845669"
"USA;BAQ;19;749835;141341648"
"USA;BAQ;3;1510476;2847201946"
"USA;BAQ;4;2446737;4612025843"
"USA;BAQ;5126;7151632;13478125537"
"USA;BAQ;117352;5638621;10625598908"
"USA;BAQ;1235;3009616;567469116"
"USA;BAQ;10000;317505;5983159472"
"USA;BAQ;156;4218;794696508"
"USA;BAQ;155;4200;7913052"
"USA;BAQ;363;6580;124045502"
"USA;BAQ;1;20;376422"
"USA;BAQ;118;26;490563"
"USA;BAQ;7881;7568343;14256109292"
"USA;BAQ;820;127646;2404467702"
"USA;BAQ;1827;34232;6435205216"
"USA;BAQ;10;4500;8587305"
"USA;BAQ;1875;316622;595078384"
"USA;BAQ;315;57286;107666746"
"USA;BAQ;2025;58726;110373168"
"USA;BAQ;1248;64524;121270277"
"USA;BAQ;12088;2844;53451842"
"USA;BAQ;4;8000;15056880"
"USA;BAQ;2791;864;162385344"
"USA;BAQ;13705;7065;133564807"
"USA;BAQ;83636;22618;4267519004"
"USA;BAQ;45;252;47478312"
"USA;BAQ;42;126;23739156"
"USA;BAQ;46;330;6217398"
"USA;BAQ;54;708;133391448"
"USA;BOG;3708;638571;1200436851"
"USA;BOG;1005;50;94117"
"USA;CTG;24310;491062;937088704"
"USA;CTG;24540;19632;3701005008"
"FRA;BAQ;224810;181498;3419675495"
"FRA;BAQ;70300;2115926;3987292007"
"FRA;BAQ;2040;44172;830380594"
"GTM;BOG;4500;44010;827335188"
"GTM;BOG;60;3952;746599984"
"HTI;BAQ;2064;465;8773527"
"HTI;BAQ;26361;5940;112074732"
"HTI;BAQ;115;259;48867602"
"HTI;BAQ;998;225;4245255"
"HTI;BAQ;5;135;2547153"
"HTI;BAQ;400;580;10943324"
"HTI;BAQ;2;45;849051"
"HTI;BAQ;29551;5628;1061879784"
"HTI;BAQ;1;385;7264103"
"HTI;BAQ;1;149;28113022"
"HTI;BAQ;128;2386;45018571"
"HTI;BAQ;63;2779;52433616"
"HTI;BAQ;2;260;4905628"
"HTI;BAQ;3;444;83773032"
"HTI;BAQ;10;3640;68678792"
"HTI;BAQ;40;298;56226044"
"HTI;BAQ;80;4690;88489982"
"HND;BAQ;1400;2014312;3798670141"
"HND;BAQ;1470;2597096;4897707521"
"HND;BAQ;1;155;2923052"
"HND;BAQ;157773;38196739;72015760486"
"HND;BAQ;2;810;15260886"
"HKG;BAQ;23174;38756;7298297384"
"HKG;BAQ;522;3879806;7304748906"
"IND;BAQ;21910;317059;59822058"
"IND;BAQ;19830;17649;3325830507"
"IND;BAQ;25773;2381425;4485223474"
"MEX;BAQ;90;13032;245483784"
"MEX;BAQ;15;7467;140655879"
"MEX;CTG;600;14448;2757097392"
"MEX;CTG;218;7739;147682563"
"NLD;BAQ;3317384;25795978;48591883759"
"PAN;BAQ;92;608556;1161301329"
"PAN;BAQ;618;432;82438128"
"PAN;BAQ;687;71424;136297705"
"PAN;BAQ;200;748284;1408352799"
"PAN;BAQ;70;5991;112830606"
"PAN;BAQ;320;195583;36810872"
"PAN;BAQ;678;12882148;24335200081"
"PAN;BAQ;24000;455036;856896493"
"PAN;BAQ;3;3200;6033664"
"PAN;BAQ;21100;16955;3204410225"
"PAN;BAQ;129290;20261965;38167463471"
"PAN;BAQ;885395;4869673;9188001623"
"PAN;BAQ;312665;2467258;4655173049"
"PAN;BAQ;441;72099;135944106"
"PAN;BAQ;417;4794;9039183"
"PAN;BAQ;11685;92232;173905281"
"PAN;BAQ;5;90986;171555923"
"PAN;BAQ;1;22722;42842785"
"PAN;BAQ;23;484;913202"
"PAN;BAQ;40;8;1509424"
"PAN;BAQ;1860;355048;669897465"
"PAN;BAQ;21440;1174686;2216374051"
"PAN;BAQ;25020;2448624;4611101799"
"PAN;BAQ;75;5;93994"
"PER;BAQ;250000;141940;2708626826"
"PER;BAQ;40;12800;24134656"
"PER;BOG;644;8385;1584069045"
"PER;CTG;658;1316;2478212"
"PER;CTG;2;160;3018848"
"POL;BOG;200;5800;10917572"
"PRI;BAQ;2064623;234497;4417566827"
"PRI;BAQ;3514294;39154092;73729553842"
"PRI;BAQ;540;310999;5846408"
"PRI;BAQ;6477;2113163;397249286"
"PRI;BAQ;713;24993;469838408"
"PRI;BAQ;5375;928677;1745801319"
"PRI;BAQ;2;1998;377456166"
"DOM;BAQ;135248;41712;7858791072"
"DOM;BAQ;104000;52520;1002233908"
"DOM;BAQ;25000;7500;14095950"
"LCA;BAQ;10000;1171512;2205183898"
"SWE;BAQ;1;1169618;220681185"
"TUR;BAQ;21162580;38092644;71803491161"
"VEN;CTG;11000;40150;758501755"
"VEN;MAI;169377;4960136;9354022874"
"VEN;MAI;20838;201200;380101004"
"VEN;MAI;30000;24000;45195360"
"VEN;MAI;115;5331255;10096170781"
"VEN;MAI;279956;188752;356731842"
"VEN;MAI;139978;94309;178239295"
"VEN;MAI;695423;658663;1240960612"
"XCF;BAQ;618552;12599237;23835441302"
"XCF;BAQ;48;54459;102553921"
"XCF;BAQ;25;19466;36657203"
"XCF;BAQ;228;5991;112599647"
"XCF;BAQ;44;11666;21926014"
"XCF;BAQ;58600;729065;1372238813"
"XCF;BAQ;2856;611677;1153524954"
"XCF;BAQ;9025;27287;52071509"
"XCF;BAQ;76685;18074248;3397741733"
"XCF;BAQ;3306;544243;1038573474"
"XCF;BAQ;400;5059;965403911"
"XCF;BAQ;16000;4550205;8553839375"
"XCF;BAQ;55755;16642406;31367579005"
"XCF;BAQ;34;42957;80977635"
"XCF;BAQ;9;13831;26083053"
"XCF;BAQ;43890;50164;945558254"
"XCF;BAQ;315;1258982;2373844213"
"XCF;BAQ;3051;65843;124028459"
"XCF;BAQ;1624;446827;841665679"
"XCF;BAQ;28000;151760;2863377328"
"XCF;BAQ;107;4428409;8363568562"
"XCF;BAQ;2313306;1059133279;19966286648"
"XCF;BAQ;1100;136523;256589518"
"XCF;BAQ;1400;144342;271285015"
"XCF;BAQ;70;34477;64798142"
"XCF;BAQ;2800;45871;8621271"
"XCF;BAQ;50;38131;71665689"
"XCF;BAQ;50;11584;21771665"
"XCF;BAQ;227;283382;532605134"
"XCF;BAQ;60;65608;123307612"
"XCF;BAQ;78;170208;319899128"
"XCF;BAQ;800;873353;1641432029"
"XCF;BAQ;34000;44758;8437733402"
"XCF;BAQ;60;17417;32734555"
"XCF;BAQ;257;36538;68671709"
"XCF;BAQ;1375;29061;54618987"
"XCF;BAQ;75825;436076;819690254"
"XCF;BAQ;1;1407;26444"
"XCF;BAQ;10504;288314;543543312"
"XCF;BAQ;8;4739;8906761"
"XCF;BAQ;9000;7251;1366400193"
"XCF;BAQ;200;295;55590685"
"XCF;BAQ;4000;1127;212375261"
"XCF;BAQ;1520;4482;844601526"
"XCF;BAQ;200;411;77450073"
"XCF;BAQ;900;3554;669726422"
"XCF;BAQ;200;369;69535467"
"XCF;BAQ;29000;88200;166206726"
"XCF;BAQ;9000;11284;2126390812"
"XCF;BAQ;14556;27145;5115285235"
"XCF;BAQ;200;506;95352158"
"DEU;BOG;715;2860;5387239"
"ABW;CLO;45;49512;93418251"
"ABW;CLO;47;68978;130146311"
"ABW;CLO;1438;25328;4774252016"
"ABW;CLO;22;330;6203604"
"ANT;BOG;46;1158;2192986"
"ANT;BOG;24;10659;20185694"
"ANT;BOG;128;54693;1035759626"
"ANT;BOG;90;30982;586727821"
"ANT;BOG;156;71998;1363476525"
"ANT;BOG;144;6442;1219966634"
"ANT;BOG;65;15805;299310349"
"ARG;BOG;70000;12800;24134656"
"ARG;CLO;3000;397172;748875749"
"BRA;BUN;86;487104;9172850266"
"BRA;CLO;285000;231470;4357052398"
"BRA;CLO;1151;127916;241145964"
"BRA;CLO;718;3344;6294545"
"CAN;BOG;28;321776;607120521"
"CAN;BOG;24;18944;357431603"
"CAN;BOG;40;13808;26052658"
"CAN;BOG;41;33832;63833541"
"CAN;BOG;81;45464;85780566"
"KOR;BOG;3;975;1838694"
"KOR;CLO;41;100;187988"
"CRI;BOG;9;16474;3100588"
"CRI;BUN;10390;7671834;1441890513"
"CRI;CLO;6;14538;2741169"
"CRI;CLO;41;14502;27343811"
"CRI;CLO;43;29137;54938396"
"CRI;CLO;501;39138;74686654"
"CRI;CLO;756;478548;901790208"
"CRI;CLO;110;770;14552615"
"CRI;CTG;43152;6050;11398563"
"CHL;BOG;257;33844;6373299"
"CHL;CLO;80;1040;19546592"
"CHL;CLO;10200;4202;789749092"
"CHL;CLO;1000;3950;7438403"
"CHL;CLO;95;113152;213319878"
"CHL;CLO;115;255886;482123525"
"CHL;CLO;58;10554;198800421"
"CHL;CLO;104;245807;463014356"
"CHL;CLO;21;58047;109340232"
"CHL;CLO;480;9024;170017574"
"CHL;CLO;1;65;1221649"
"CHN;CLO;2;2715374;5116932227"
"ECU;BOG;170;18479;34822382"
"ECU;BOG;8;107384;202357631"
"ECU;BOG;85;1965;370290495"
"ECU;BOG;5;934;17600576"
"ECU;BOG;100;8492;160025796"
"ECU;BOG;50;450;8479935"
"ECU;BOG;833;24315;460540689"
"ECU;BOG;13053;1200876;22625224366"
"ECU;BOG;4000;69333;1306531852"
"ECU;CLO;74;233991;44223129"
"ECU;CLO;42;18508;34979195"
"ECU;CLO;52;12943;243901775"
"ECU;CLO;2;82965;156168338"
"ECU;CLO;2;9122;171707055"
"ECU;CLO;637;20221;3805814631"
"ECU;CLO;1394;450984;8540599697"
"ECU;CLO;1000;490;9209354"
"ECU;IPI;266;22565;42410466"
"ECU;IPI;276908;5665918;10660338525"
"ECU;IPI;266;15044;28274897"
"ECU;IPI;2200;283693;53319532"
"ECU;IPI;2000;30494;57312863"
"ECU;IPI;5288;374529;703919764"
"ECU;IPI;1;8805;16599098"
"ECU;IPI;768;2752512;5174392259"
"ECU;IPI;962;16649592;31438741704"
"ECU;IPI;14;225105;424365695"
"ECU;IPI;117;501462;945351148"
"ECU;IPI;2733;5270378;9935663902"
"ECU;IPI;3400;117909;221607607"
"ECU;IPI;207;332748;625393211"
"ECU;IPI;180;34458;647631218"
"ECU;IPI;24;16888;31785074"
"ECU;IPI;1;19891;37498314"
"ECU;IPI;504;736963;1389315279"
"ECU;IPI;23738754;20535948;3869855649"
"SLV;CLO;3554;737096;13900451206"
"ARE;BOG;133;84100;158678198"
"ESP;CLO;1;80;1503568"
"USA;BOG;273;27081;510528304"
"USA;BOG;590;5818249;10968504833"
"USA;BOG;424;3334528;629152074"
"USA;BOG;46;256226;483442092"
"USA;BOG;80;140915;265698051"
"USA;BOG;13;20;377356"
"USA;BOG;1346;1865556;351989375"
"USA;BOG;358;101666;1918213755"
"USA;BOG;8;49228;92882406"
"USA;BOG;1;1000;1884970"
"USA;BUN;771;4812548;9074155505"
"USA;BUN;1704;6555476;12360481108"
"USA;BUN;108;692874;1307300806"
"USA;CLO;61;110306;207984169"
"USA;CLO;55;79882;150619109"
"USA;CLO;70;160006;301694513"
"USA;CLO;44;42408;79961132"
"USA;CLO;53;126357;238248651"
"USA;CLO;43;28548;53827825"
"USA;CLO;146;2152;40445979"
"USA;CLO;86;4260;80064996"
"USA;CLO;100;236537;44456183"
"USA;CLO;277;651539;1229310754"
"USA;CLO;101;507779;958067262"
"USA;CLO;6;2;377356"
"USA;CLO;257;11505;217074039"
"USA;CLO;217;367549;693484102"
"USA;CLO;85;3640;68517176"
"USA;CLO;12;1791;337127094"
"USA;CLO;13;924;173928216"
"USA;CLO;170;1904;358397536"
"USA;CLO;100;502;94348892"
"USA;CLO;41;2121;3987225"
"USA;CLO;8;2;381658"
"USA;CLO;6;5766;10928386"
"USA;CLO;1;1;188678"
"USA;CLO;25168;17994;33845095"
"USA;CLO;1201;8125;153142375"
"USA;CLO;86;37565;70904244"
"USA;CLO;233;178599;337630641"
"USA;CLO;40;6376;12012767"
"USA;CLO;1115;1759243;331350939"
"USA;CLO;50;74192;1405241"
"USA;CLO;69;242679;459648587"
"USA;CLO;41;13522;25611479"
"USA;CLO;301;720;13547664"
"USA;CLO;171;120652;228522127"
"USA;CLO;140;6748;127811169"
"USA;CLO;200;6;1129266"
"USA;CLO;5000;4863;9175411"
"GTM;BOG;7;4213;791816498"
"GTM;CLO;44;30433;57641928"
"GTM;CLO;8;41452;78113392"
"GTM;CLO;25022;1456;273659584"
"GTM;CLO;10;50809;95746004"
"HKG;CLO;41485;3164175;5970102107"
"MEX;BOG;230;668796;1263803505"
"MEX;BOG;2;55557;104693278"
"MEX;BOG;285;936;1763826"
"MEX;BOG;338;97;1827897"
"MEX;BOG;1971;4479;8437837"
"MEX;BOG;1626;4046;7621876"
"MEX;BOG;35;44;828978"
"MEX;BOG;23;66;1243209"
"MEX;BOG;14;695;1315715"
"MEX;BOG;122;9937;18719901"
"MEX;BOG;80;3147;5929029"
"MEX;BOG;40;935;1761942"
"MEX;BOG;364;1212586;2285033436"
"MEX;BOG;136;528464;995853416"
"MEX;BOG;264;1229579;2317055555"
"MEX;BOG;43;14254;26993798"
"MEX;BOG;1;4450;8363597"
"MEX;BOG;500;40092;75352112"
"MEX;BOG;309;8976;1687380288"
"MEX;BOG;397;1081868;2033782016"
"MEX;BOG;49;1836;346412808"
"MEX;BUN;464488;3648199;6878384502"
"MEX;CLO;41;13059;24578474"
"MEX;CLO;51;8553;160976868"
"MEX;CLO;6;9012;16975454"
"MEX;CLO;43;17908;33732404"
"MEX;CLO;42;12155;22895766"
"MEX;CLO;42;15495;29187157"
"MEX;CLO;43;2056;38727844"
"MEX;CLO;44;26435;49794288"
"MEX;CLO;42;13278;25011105"
"MEX;CLO;2414;983108;185225815"
"MEX;CLO;200;16434;30977597"
"MEX;CLO;2008000;1327811;250113119"
"PAN;BOG;2;13920;262133088"
"PAN;BOG;4;4550;85741565"
"PAN;BUN;6;152709;287851884"
"PAN;BUN;600;545785;1028908424"
"PAN;CLO;45;6;1130436"
"PAN;CLO;502;17115;322456869"
"PAN;CLO;2;5145;96934887"
"PAN;CLO;682;9285;174507861"
"PER;BOG;730;6250;118121875"
"PER;BUN;17468;2987835;561984873"
"PER;BUN;546;20829;3926204"
"PER;CLO;70;1084689;2046569511"
"PER;CLO;100;870;16383318"
"PER;CLO;35;3874;73032261"
"PRI;CLO;1917;12662;2386749014"
"PRI;CLO;3;25;4712425"
"DOM;CLO;104;2704;509844608"
"ZAF;CLO;2;85858;16384196282"
"ZAF;CLO;29;558692;1066146357"
"CHE;CLO;45;25562;48116375"
"CHE;CLO;1;10;188234"
"CHE;CLO;20;140;2635276"
"CHE;CLO;44;96;18070464"
"XCF;CLO;36;18000;33919740"
"XCF;CLO;42;5031;94766432"
"XCF;CLO;8000;1189149;2235457422"
"XCF;CLO;120000;11543555;21764925687"
"USA;CUC;1962700;1629041;30617499787"
"MEX;BOG;948;47106;8941177974"
"MEX;BOG;125;3125;5874625"
"MEX;BOG;145;5661;1064200068"
"MEX;BOG;82;2304;439670016"
"MEX;BOG;68;1547;290817436"
"PAN;BOG;20;200;377356"
"PAN;BOG;10;30;566034"
"VEN;CUC;33;1679795;3161558967"
"VEN;CUC;24;1221821;2299601522"
"VEN;CUC;68;2102666;3957448705"
"VEN;CUC;231;2378291;4476205274"
"VEN;CUC;68;34732;653694445"
"VEN;CUC;120475;3681716;6946588114"
"VEN;CUC;32;1824034;3433032632"
"VEN;CUC;287;9910747;18653116036"
"VEN;CUC;68;75479;142059781"
"VEN;CUC;57400;60678;11452408848"
"VEN;CUC;6829;4050409;7637127754"
"VEN;CUC;782318;12958641;24544443572"
"VEN;CUC;313516;1311419;2469952773"
"VEN;CUC;4020;4667864;8802845643"
"VEN;CUC;8000;12430;234526754"
"VEN;CUC;550;41000;77644570"
"VEN;CUC;8262;4839086;9125741942"
"VEN;CUC;1620;15295;2918729555"
"VEN;CUC;8;40;753256"
"VEN;CUC;77;862;162326668"
"VEN;CUC;44;67;12617038"
"VEN;CUC;42;576;108678528"
"VEN;CUC;43;1080;20377224"
"VEN;CUC;41;3024;57056227"
"VEN;CUC;46;1768;333582704"
"VEN;CUC;89;25816;487091125"
"VEN;CUC;52819;16473045;30984348797"
"VEN;CUC;18000;95580;1801228995"
"VEN;CUC;49485;559009;10529773029"
"VEN;CUC;8;2112;39822182"
"VEN;CUC;9476;701545;1323661075"
"VEN;CUC;345;21557;40673316"
"VEN;CUC;25684;7228;1363764584"
"VEN;CUC;3754;338741;639129744"
"VEN;CUC;1626;110408;208315606"
"VEN;CUC;799;49995;94329566"
"VEN;CUC;75361;4620;87169236"
"VEN;CUC;15184;14508;2728824228"
"VEN;CUC;3780;265734;5005498491"
"VEN;CUC;753904;1959125;369459629"
"VEN;CUC;7500;16000;30134720"
"VEN;CUC;7750;13150;24766973"
"VEN;CUC;50;2795;52735501"
"VEN;CUC;31455;96462;1817006463"
"VEN;CUC;140;3760;70942928"
"VEN;CUC;337;799228;1505465822"
"VEN;CUC;4;14136;26716333"
"VEN;CUC;2745;1860;35094108"
"VEN;CUC;1609;300;566034"
"VEN;CUC;235;1200;2264136"
"VEN;CUC;151905;17160;32323434"
"VEN;CUC;480;15648;294097901"
"VEN;CUC;1;1143;215932131"
"VEN;CUC;6490;101384;19074354664"
"VEN;CUC;1;2700;5082318"
"VEN;CUC;1;9258;1748993586"
"VEN;CUC;10;318279;6012831384"
"VEN;CUC;1;3500;6599320"
"VEN;CUC;432;2449;462072422"
"VEN;CUC;70253;224782;425685408"
"VEN;CUC;180;30518;577940729"
"VEN;CUC;6;2100;3946866"
"VEN;CUC;10000;25000;47052750"
"VEN;CUC;286338;81835;15460022695"
"VEN;CUC;1;11140;209667054"
"VEN;CUC;300;300;566034"
"VEN;CUC;120;120;2264136"
"VEN;CUC;30;30;566034"
"VEN;CUC;20;20;377356"
"VEN;CUC;50;50;94339"
"VEN;CUC;20;20;377356"
"VEN;CUC;16000;61920;1167411816"
"VEN;CUC;288;467712;8790459955"
"VEN;CUC;300;61305;1152202953"
"VEN;CUC;265242;3236906;6106071209"
"VEN;CUC;896048;430103;809600081"
"VEN;CUC;51;41958;78979222"
"VEN;CUC;1250;30225;56999514"
"VEN;CUC;328;1845;34787844"
"VEN;CUC;10000;21500;40565770"
"VEN;CUC;88000;18600;35050398"
"VEN;CUC;1056;670666;1263300011"
"VEN;CUC;83535;88100;165582188"
"VEN;CUC;1708169;4001712;7522738355"
"VEN;CUC;330;2884154;5441764084"
"VEN;CUC;204;1634792;308449285"
"VEN;CUC;23250;43710;823343415"
"VEN;CUC;220;297000;559375740"
"VEN;CUC;300;410730;7735770966"
"VEN;CUC;697;10723833;20464183275"
"VEN;CUC;986;20339179;38813051895"
"VEN;CUC;1000;2500;4699700"
"VEN;CUC;200;2097324;3954546348"
"VEN;CUC;675;456975;861137399"
"VEN;CUC;200;9881;1858527171"
"VEN;CUC;3000;34150;642330765"
"VEN;CUC;3375;2264625;4272849158"
"VEN;CUC;235554;48000;90283680"
"VEN;CUC;500;20115;3801634425"
"VEN;CUC;28892;565103;1064456266"
"VEN;CUC;360;4200;7924476"
"VEN;CUC;277471;3972411;7477428122"
"VEN;CUC;1139;42628;8013552464"
"VEN;CUC;405900;500330;94996254816"
"VEN;CUC;4410;75553;1419988414"
"VEN;CUC;239707;16988;3217629128"
"VEN;CUC;40000;380000;714202400"
"VEN;CUC;2;521;981788"
"VEN;CUC;48;208397;391673826"
"VEN;CUC;1921;361148;68027643"
"VEN;CUC;2200;5434;102357541"
"VEN;CUC;22838;884481;1664893966"
"VEN;CUC;475024;1468887;2764737143"
"VEN;CUC;18372;20964;3940141872"
"VEN;CUC;34;5472;103001645"
"VEN;CUC;705;337972;636178214"
"VEN;CUC;1;13800;26070546"
"VEN;CUC;1;35500;67065535"
"VEN;CUC;200;80;1505872"
"VEN;CUC;2000;7600;14363620"
"VEN;CUC;3;564;106361376"
"VEN;CUC;408;4284;81129107"
"VEN;CUC;8180401;48589711;91367117105"
"VEN;CUC;2531565;16010449;30091318687"
"VEN;CUC;240;95424;1797234701"
"VEN;CUC;3700;9173;1726459503"
"VEN;CUC;300;380400;716452968"
"VEN;CUC;115080;9629571;18227063731"
"VEN;CUC;254516;114637;2170961115"
"VEN;CUC;35;935042;1767182628"
"VEN;CUC;41;320866;606420697"
"VEN;CUC;52;70305;132321744"
"VEN;CUC;42;18644;35090059"
"VEN;CUC;43;28248;53165843"
"VEN;CUC;41;14409;27119323"
"VEN;CUC;14;27104;51012709"
"VEN;CUC;20;3696;69562786"
"VEN;CUC;42;220;4140642"
"VEN;CUC;41;704;13250054"
"VEN;CUC;180500;9834;1848673992"
"VEN;CUC;300;366000;693119820"
"VEN;CUC;10400;26104;491707996"
"VEN;CUC;120000;24560;463393168"
"VEN;CUC;2;101331;1905944912"
"VEN;CUC;150000;37500;70617750"
"VEN;CUC;9600;718176;13537402147"
"VEN;CUC;22532;1717702;32283522"
"VEN;CUC;10000;19000;35848820"
"VEN;CUC;16000;44800;84384272"
"VEN;CUC;28000;63800;119909548"
"VEN;CUC;300;2468;467382436"
"VEN;CUC;336;14448;2716050624"
"VEN;CUC;50261;43616;821594592"
"VEN;CUC;1935688;167977;3164182749"
"VEN;CUC;389;5029;94518043"
"VEN;CUC;1;41978;7910460254"
"VEN;CUC;16686;627608;11821938092"
"VEN;CUC;458;115227;2177732687"
"VEN;CUC;5445;200;376422"
"VEN;CUC;5040;2483304;4691383418"
"VEN;CUC;1273300;738514;1390710447"
"VEN;CUC;95000;114570;2170024542"
"VEN;CUC;80;30000;56603850"
"VEN;CUC;20480;32768;616729805"
"VEN;CUC;799;6312100;11889787165"
"VEN;CUC;100;1490000;2806638500"
"VEN;CUC;600;757800;1428778854"
"VEN;CUC;59961;36276405;68323706705"
"VEN;CUC;9993;349755;6582925647"
"VEN;CUC;100000;50000;94221500"
"VEN;CUC;9177;1098036;2066624536"
"VEN;CUC;32731;190704;358969767"
"VEN;CUC;6780;48138;9071269134"
"VEN;CUC;6000;28020;526742376"
"VEN;CUC;16000;35392;6661163712"
"VEN;CUC;82181;478824;901309568"
"VEN;CUC;3420;1337395;2517432104"
"VEN;CUC;37626;700506;1318590464"
"VEN;CUC;419;453625;853227799"
"VEN;CUC;49628;929505;1749644442"
"VEN;CUC;108349;212643;4002664246"
"VEN;CUC;70;2082;39160546"
"VEN;CUC;1220;191945;36103127"
"VEN;CUC;40;13600;25623216"
"VEN;CUC;3240;147825;2799465503"
"VEN;CUC;59755;7873598;14817771294"
"VEN;CUC;8000;4320;81193536"
"VEN;CUC;1960;5390;101325532"
"VEN;CUC;1264;6604;1244707592"
"VEN;CUC;20312;663415;12478996277"
"VEN;CUC;152282;3418;64597262"
"VEN;CUC;11290;23709;445700749"
"VEN;CUC;7550;14798;2786670572"
"VEN;CUC;7000;15890;299809342"
"VEN;CUC;29657;636928;1197093437"
"VEN;CUC;7455537;26432814;49721489356"
"VEN;CUC;364;40660;768346757"
"VEN;CUC;97;828;155739348"
"VEN;CUC;422;5520;103826232"
"VEN;CUC;1435;1552451;29266651"
"VEN;CUC;126;98573;185828834"
"VEN;CUC;2352;2608368;4940405494"
"VEN;CUC;72;162072;306974092"
"VEN;CUC;168;518616;982289821"
"VEN;CUC;2500;18000;33905700"
"VEN;CUC;69448;1044648;1966142447"
"VEN;CUC;15900;17184;3254752704"
"VEN;CUC;10;1121;21085001"
"VEN;CUC;6;66;12414006"
"VEN;CUC;300;339;63762849"
"VEN;CUC;3100;212;39999736"
"VEN;CUC;1069;78136;147425442"
"VEN;CUC;6000;13380;251527944"
"VEN;CUC;5;4500;8459460"
"VEN;CUC;356;71778;135007958"
"VEN;CUC;400;1174;220818834"
"VEN;CUC;92;1897;357079898"
"VEN;CUC;60;2742;51574552"
"VEN;CUC;6;36545;689523751"
"VEN;CUC;55;1845;34729173"
"VEN;CUC;197;8706;16387652"
"VEN;CUC;10;85000;160221600"
"VEN;CUC;952;25760;484522416"
"VEN;CUC;1;12000;22588080"
"VEN;CUC;90;144000;272702880"
"VEN;CUC;2946;1610922;3032302917"
"VEN;CUC;427;268656;505317757"
"VEN;CUC;18000;1850;3490543"
"VEN;CUC;6004;81984;1543217626"
"VEN;CUC;611;136902;2576961107"
"VEN;CUC;600;21942;412709272"
"VEN;CUC;280;24945;4691930"
"VEN;CUC;320;2291;43091648"
"VEN;CUC;924;402;75848556"
"VEN;CUC;150;60;1132068"
"VEN;CUC;9;3528;665656"
"VEN;CUC;73;10689;201203323"
"VEN;CUC;60;1038;195363018"
"VEN;CUC;120;7556;14212156"
"VEN;CUC;430;5321;100083221"
"VEN;CUC;460;14983;281816745"
"VEN;CUC;550;15015;282418637"
"VEN;CUC;560;33948;638531327"
"VEN;CUC;3190;63094;1186741355"
"VEN;CUC;480;15993;300813936"
"VEN;CUC;1295;49589;93272446"
"VEN;CUC;710;26475;497970923"
"VEN;CUC;1196;939682;1768801016"
"VEN;CUC;210;1310;24639921"
"VEN;CUC;711;309645;582414377"
"VEN;CUC;5;3138;592071564"
"VEN;CUC;270;179;33649852"
"VEN;CUC;1065;209198;393183457"
"VEN;CUC;264732;38994;7330404072"
"VEN;CUC;61231;1690;31769972"
"VEN;CUC;126063;600;1127928"
"VEN;CUC;6;3473;655278694"
"VEN;CUC;70;4610;86662468"
"VEN;CUC;10002;10712142;2016142958"
"VEN;CUC;3006;5609196;10557123884"
"VEN;CUC;11016;2098549;3952449158"
"VEN;CUC;41;86;16186146"
"VEN;CUC;6;2208;415797312"
"VEN;CUC;199340;837228;15751994042"
"VEN;CUC;10000;28951;5451878614"
"VEN;CUC;6826;914684;1724151899"
"VEN;CUC;20;9142;172489428"
"VEN;CUC;1;43500;82074930"
"VEN;CUC;2;9000;16964730"
"VEN;CUC;136416;6917564;1301961638"
"VEN;CUC;280;24820;466586216"
"VEN;CUC;98395;4427775;8323685667"
"VEN;CUC;6840;222432;4189840368"
"VEN;CUC;13278;261134;49154297356"
"VEN;CUC;17880;3280122;6188868587"
"VEN;CUC;16630;349500;657877830"
"VEN;CUC;10;197351;37148168134"
"VEN;CUC;1;15275;287790165"
"VEN;CUC;2;140000;265168400"
"VEN;CUC;338;478652;9023499639"
"VEN;CUC;86245;9183217;17301731821"
"VEN;CUC;3000;60;1133502"
"VEN;CUC;11400;969000;1835164875"
"VEN;CUC;28000;69440;1310311968"
"VEN;CUC;16002;6112744;1150626254"
"VEN;CUC;11268;2684512;5053164318"
"VEN;CUC;240;48744;921237228"
"VEN;CUC;700;7000;13207460"
